time(sec),Fx1,Fy1,Fz1,COPx1,COPy1,COPz1,Tz1,Fx2,Fy2,Fz2,COPx2,COPy2,COPz2,Tz2,Fx3,Fy3,Fz3,COPx3,COPy3,COPz3,Tz3
7.680000,13.342300,17.419400,573.181000,-385.556000,127.663000,0.000000,2.848802,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.680833,11.816400,17.114200,570.129000,-386.336000,127.757000,0.000000,3.084859,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.681667,10.595700,17.419400,570.129000,-386.014000,128.239000,0.000000,3.061564,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.682500,12.731900,16.809100,571.960000,-386.699000,127.988000,0.000000,2.726763,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.683333,12.731900,16.503900,571.350000,-389.676000,127.431000,0.000000,3.017002,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.684167,11.816400,16.503900,571.350000,-387.433000,129.354000,0.000000,2.794484,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.685000,10.900900,16.809100,568.909000,-388.452000,128.568000,0.000000,2.757075,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.685833,11.511200,16.809100,572.571000,-386.927000,127.586000,0.000000,4.049833,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.686667,10.900900,16.809100,570.129000,-388.263000,125.830000,0.000000,3.136042,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.687500,10.290500,16.198700,567.688000,-386.707000,127.930000,0.000000,2.437194,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.688333,10.595700,17.419400,567.688000,-385.739000,128.898000,0.000000,3.201086,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.689167,11.206100,16.503900,569.519000,-387.714000,124.304000,0.000000,3.472286,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.690000,9.375000,17.419400,571.960000,-389.261000,127.988000,0.000000,4.302001,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.690833,9.069820,16.503900,573.181000,-388.432000,127.183000,0.000000,3.534626,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.691667,9.680180,16.503900,568.909000,-387.486000,125.188000,0.000000,2.905947,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.692500,7.849120,15.283200,573.792000,-386.423000,128.218000,0.000000,4.591624,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.693333,9.069820,16.503900,571.350000,-389.035000,125.027000,0.000000,3.662353,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.694167,9.985350,15.893500,573.181000,-387.793000,124.788000,0.000000,3.379910,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.695000,9.069820,16.503900,573.792000,-388.657000,128.218000,0.000000,3.959716,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.695833,8.459470,16.198700,571.960000,-389.901000,127.988000,0.000000,4.132006,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.696667,8.154300,15.283200,571.350000,-388.715000,127.912000,0.000000,3.091632,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.697500,7.849120,15.893500,570.740000,-390.414000,127.353000,0.000000,2.778400,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.698333,6.933590,14.978000,571.960000,-391.501000,126.548000,0.000000,2.910166,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.699167,8.459470,16.198700,573.181000,-388.432000,133.413000,0.000000,3.330133,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.700000,7.543950,15.283200,568.298000,-389.836000,126.558000,0.000000,2.730559,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.700833,8.154300,14.367700,575.623000,-388.693000,127.492000,0.000000,2.869342,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.701667,7.849120,14.367700,573.792000,-390.571000,128.697000,0.000000,2.653251,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.702500,6.933590,14.978000,569.519000,-390.929000,127.680000,0.000000,2.634787,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.703333,6.323240,14.062500,574.402000,-389.519000,128.295000,0.000000,2.717073,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.704167,7.543950,14.672800,574.402000,-390.156000,128.773000,0.000000,2.422468,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.705000,7.543950,14.062500,571.960000,-391.822000,126.548000,0.000000,2.648749,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.705833,6.628420,12.841800,575.623000,-389.011000,127.492000,0.000000,2.436738,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.706667,5.407710,13.147000,576.843000,-390.092000,127.646000,0.000000,2.567460,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.707500,5.712890,12.841800,575.623000,-388.693000,127.969000,0.000000,2.364433,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.708333,5.102540,12.536600,579.285000,-387.500000,128.425000,0.000000,2.918018,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.709167,5.407710,12.536600,578.064000,-391.169000,124.473000,0.000000,2.646141,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.710000,5.102540,13.147000,581.726000,-388.706000,127.781000,0.000000,2.297347,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.710833,5.712890,14.062500,579.895000,-388.986000,128.500000,0.000000,2.617184,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.711667,6.018070,12.536600,578.064000,-390.219000,123.997000,0.000000,2.585268,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.712500,6.323240,11.621100,582.336000,-388.928000,128.328000,0.000000,2.217202,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.713333,5.102540,14.367700,580.505000,-391.101000,128.102000,0.000000,2.441679,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.714167,5.407710,12.536600,580.505000,-392.678000,130.468000,0.000000,2.560148,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.715000,5.102540,12.231400,579.285000,-391.293000,129.847000,0.000000,2.532973,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.715833,4.797360,13.452100,579.895000,-390.881000,128.027000,0.000000,3.063540,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.716667,4.492190,12.231400,581.726000,-390.910000,129.670000,0.000000,2.432981,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.717500,3.881840,11.926200,580.505000,-391.732000,129.048000,0.000000,2.592880,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.718333,3.881840,13.757300,579.285000,-391.925000,128.425000,0.000000,2.486427,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.719167,5.102540,10.400400,581.726000,-391.854000,131.558000,0.000000,2.517710,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.720000,3.881840,11.010700,578.064000,-393.703000,126.373000,0.000000,2.382887,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.720833,3.881840,12.841800,585.999000,-392.747000,128.307000,0.000000,2.824358,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.721667,4.187010,11.315900,578.674000,-392.022000,131.197000,0.000000,3.076843,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.722500,3.881840,11.315900,578.064000,-392.753000,126.848000,0.000000,2.951899,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.723333,4.187010,12.536600,582.336000,-392.072000,126.442000,0.000000,2.620572,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.724167,1.135250,11.010700,581.116000,-391.950000,130.541000,0.000000,3.257191,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.725000,2.050780,11.621100,573.792000,-392.486000,125.825000,0.000000,2.559632,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.725833,0.830078,10.400400,580.505000,-390.785000,129.995000,0.000000,2.660381,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.726667,0.219727,10.705500,579.285000,-392.241000,130.321000,0.000000,2.746466,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.727500,0.830078,11.010700,579.285000,-393.505000,130.796000,0.000000,2.883731,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.728333,-0.085449,10.705500,584.167000,-391.157000,127.613000,0.000000,2.069717,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.729167,-0.390625,11.315900,580.505000,-391.416000,133.307000,0.000000,2.422806,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.730000,-0.390625,11.621100,577.454000,-393.168000,125.344000,0.000000,3.023497,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.730833,0.219727,10.705500,582.336000,-392.701000,127.857000,0.000000,2.750849,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.731667,-1.611330,11.010700,581.116000,-394.786000,129.596000,0.000000,2.656734,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.732500,-0.390625,11.010700,581.116000,-392.581000,127.705000,0.000000,2.684582,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.733333,-0.695801,11.010700,578.064000,-393.386000,125.898000,0.000000,2.854095,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.734167,-0.390625,11.010700,581.726000,-392.169000,126.837000,0.000000,2.817715,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.735000,-0.390625,11.926200,581.726000,-393.113000,125.420000,0.000000,2.913907,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.735833,-1.306150,12.536600,581.116000,-392.581000,128.178000,0.000000,3.028751,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.736667,-3.442380,12.536600,578.674000,-392.655000,125.502000,0.000000,2.780329,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.737500,-1.611330,12.536600,582.947000,-390.405000,125.105000,0.000000,2.616352,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.738333,-1.000980,12.536600,581.726000,-391.854000,126.837000,0.000000,2.587072,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.739167,-3.442380,12.841800,579.285000,-392.873000,126.054000,0.000000,2.672177,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.740000,-3.137210,13.147000,585.388000,-391.592000,127.294000,0.000000,2.382570,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.740833,-3.442380,14.367700,578.064000,-392.753000,124.948000,0.000000,2.678655,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.741667,-4.052730,13.452100,581.726000,-393.743000,124.476000,0.000000,2.654769,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.742500,-3.442380,12.536600,585.388000,-392.218000,128.233000,0.000000,2.490799,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.743333,-4.357910,14.367700,578.674000,-393.288000,125.027000,0.000000,2.617376,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.744167,-3.747560,13.757300,581.116000,-393.526000,126.287000,0.000000,2.787879,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.745000,-3.137210,14.062500,579.895000,-393.407000,125.185000,0.000000,2.910546,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.745833,-4.052730,14.062500,579.895000,-393.723000,125.658000,0.000000,2.706918,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.746667,-4.052730,14.062500,579.895000,-393.723000,125.658000,0.000000,2.844238,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.747500,-4.663090,14.672800,579.285000,-394.138000,126.054000,0.000000,2.401743,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.748333,-5.578610,13.147000,577.454000,-393.485000,127.722000,0.000000,2.445245,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.749167,-4.968260,14.367700,578.674000,-393.288000,126.451000,0.000000,2.518732,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.750000,-5.578610,14.062500,578.064000,-394.970000,126.373000,0.000000,2.421910,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.750833,-5.883790,12.231400,580.505000,-392.363000,125.263000,0.000000,2.107795,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
7.751667,-7.714840,14.672800,578.674000,-393.288000,125.976000,0.000000,2.203550,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
